MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1061528081,Banco Interfin SA,2000-11-01,,,5,,,,Bank,Floats,,,Non-callable to,2,05925E,US,,,,,,,,,,,Debt due '02,,,Costa Rica,,,,,,,,,,Market,,,,Commercial Bank,,21984L,,,,,,,,,,,,COSTA,COSTA,,,NR,,,,Costa Rica Public,,,,Costa Rica,M,,Market,,No,,,5,5,,,2002-11-01,,,,,,,,,,Debt,,,,,,,,,,,Banks,6000,,,None,,,,,,,Foreign,,,5,,,,,,21984L,,6000,,Floa,2000,,,Y,1537590.0,1525936.0,,,Primary Business not Hi-Tech,6000,,,,,,,,,,,,,,
1061535002,OSI Pharmaceuticals Inc,2000-11-01,2000-10-02,Yes,374.5,,,,"Mnfr,dvlp,whl pharm",,,,,,671040,US,671040103,,,,,,,,,33,"5,350,000.0 Common Shares",OSIP,,Nasdaq,OSIP,304.9,2000-09-29,,,,,8460,4.2,6.0,,67.75,,Manufacturing,,671040,No,,1986-04-03,US6710401034,,,,2000-11-01,2000-09-29,67.75,2000-11-01,NASDQ,NASDQ,,,,67.75,0.840,1.200,U.S. Public,,,2287.4,United States,,,70.000,14920,,57.49,5350000,430.675,430.675,,,,14940,0.1,,,,2.52,3.6,91836,,Common Shares,2659585,Yes,Yes,14920,5350000,,,,No,4500000,Pharmaceutical preparations,2834,,,,,,,,,,New York,OSIP,5350000,374.5,304.875,25.841,4500000,0.840,1.200,671040,2659585,2834,,0,2000,,,Y,1095907.0,1071129.0,0.143,,General Pharmaceuticals|Medicinal Chemicals|Vaccines/Specialty Drugs|Other Biotechnology|Research & Development Firm,2834/2833/2836/8731/5122,,,,,,,15005,2001-01-30,1960-03-31,1960-03-31,1686-03-18,1686-03-18,,
1061585081,Coppel SA de CV,2000-11-01,,,16.693,,,,Retail furniture and garments,Serial,,,Non-callable to,6.8,21768W,MP,,,,,,,,,,,9.500% Obligations due '07,,,Mexico,ALMACO,57.3,,,,,,2039,,Market,,,,Retail,,21768W,,,,,,,,,,,,MEXCO,MEXCO,,,NR,,,,Mexico Public,,,,Mexico,M,,Market,,No,,,16.693,16.693,,,2007-10-24,,,,,,,,,,Obligations,2039778,,,,,,,,,,Furniture stores,5712,,,None,,,,,,,Foreign,ALMACO,,16.693,,,,,,21768W,2039778,5712,,Seri,2000,,,Y,1537591.0,1525937.0,,,Primary Business not Hi-Tech,5712/6141/5651/5611/5621,,,,,,,,,,,,,,
1061643011,Insight Midwest LP,2000-11-01,,,500,,,573,Pvd cable TV svcs,10.500,100,,Non-callable un,5,45916Z,US,,,,,,,,,,,10.500% Senior Notes due '10,,,,ICCI,,,,,,,14488,,,,,,Radio/TV/Telecom,,45768V,,,,,,,,,,,,NONE,NONE,,,B1,,,,U.S. Private,,,,United States,2005-11-01,,98.495,14920,No,,,492.475,492.475,,,2010-11-01,,,,,Yes,,,,,Senior Notes,,,,14920,,,,,,,Cable and other pay television services,4841,,,,,,,,,,New York,,,500,,,,,,45768V,2439378,4841,,10.7,2000,,,Y,,1257980.0,,,Satellite Communications|Internet Services & Software|Telecommunications Equipment,4841/7375/4813,,,2005-11-01,2005-11-01,,,,,,,,,,
1061671001,Student Loan Marketing Assn,2000-11-01,,No,90,,,,Provide federal student loans,Floats,,,Non-callable to,2,863871,US,86387SAL4,,,,,,,,,,Mdm-Trm Fl Nts due '02,,,,SLM,,,,,,,,,,,,,Fedl Credit Agcy,,90390U,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,,,,United States,M,,99.944,14920,No,,,89.949,89.949,,,2002-11-06,,,,,,,,,,Mdm-Trm Fl Nts,,,,14920,,,,,,,Federal and federally-sponsored credit agencies,6111,,,None,,,,,,,D. of Columbia,,,90,,,,,,90390U,2101967,6141,,Floa,2000,,,Y,1484213.0,1383015.0,,,Primary Business not Hi-Tech,6111,,,,,2000-11-28,2000-11-28,,,,,,,,
1061708008,AmeriCredit Auto Trust 2000-1,2000-11-01,,No,174,1.3,,,Retail used automobiles,6.700,,,Clean up Call,,03065K,US,,,,,,,,,,28,6.700% Asset Bkd Certs due '04,,,,ACF,1390.9,2000-10-04,,,,,,2.000,0.2,,,,Retail,,03060R,,,,,,,,,,,,OTC,OTC,,,Aaa,,Comb.,Comb.,U.S. Public,Fin. Service,Non-Mtg. Pass,,United States,,,99.993,14930,No,,,173.988,363.207,,,2004-03-05,,1,,,,1.2,0.12,,,Asset Bkd Certs,,,,14930,,,,,,,Motor vehicle dealers (used only),5521,03065K,,,,,,,,,Texas,,,363.25,,0.348,,Comb.,Comb.,03060R,B665KZ5,6141,,6.80,2000,,,Y,1207349.0,1125353.0,0.1,,Primary Business not Hi-Tech,5521/6141/619B,,,,,2000-11-28,2000-11-28,,,,,,,Auto Loans/Recs,
1061712008,Onyx Acceptance 2000-D,2000-11-01,,No,98,1,,,Special consumer finance co,6.670,,,Clean up Call,,68341Y,US,68338SBZ0,,,,,,,,,330,6.670% Asset Bkd Certs due '03,,,,ONYX,1950,1999-12-07,,,,,,2.400,0.24,,,,Credit Inst.,,63838Y,,,,,,,,,,,,OTC,OTC,,,Aaa,,Comb.,Comb.,U.S. Public,Cons. Fin.,Non-Mtg. Pass,,United States,,,99.986,14930,No,,,97.986,399.96,,,2003-07-15,,1.4,,,,1.7,0.17,,,Asset Bkd Certs,,,,14930,,,,,,,Personal credit institutions,6141,68341Y,,,,,,,,,California,,,400,,0.235,,Comb.,Comb.,682914,2654461,6141,,6.70,2000,,,N,1207351.0,1125307.0,0.14,,Primary Business not Hi-Tech,6141/6726/6282/6799/619B,,,,,2000-11-28,2000-11-28,,,,,,,Auto Loans/Recs,
1061716008,Impac CMB Trust 2000-2,2000-11-01,,No,453.782,2.9,,,Special purpose finance co,Floats,100,,Non-callable un,10.2,45297E,US,,,,,,,,,,819,Asset Backd Nts due '31,,,,,1164.7,1998-08-05,,,,,,Market,,,,,Mtg Securities,,45272T,,,,,,,,,,,,OTC,OTC,,,Aaa,,,,U.S. Public,Mtg.Sec.Iss.,Non-Mtg. Pass,,United States,2010-12-25,,Market,14941,No,,,453.782,491.608,,,2031-06-25,,,,,,,,,,Asset Backd Nts,,,,14941,,,,,,,Special purpose finance company,619B,45297E,,,,,,,,,California,,,491.608,,,,,,45272T,2884666,2836,,Floa,2000,,,Y,1207354.0,1125376.0,,,Primary Business not Hi-Tech,619B,,,2010-12-25,2010-12-25,2000-12-01,2000-12-01,,,,,,,Rev Cred/Home Eq,
1061717008,AmeriCredit Auto Trust 2000-1,2000-11-01,,No,45,2.8,,,Retail used automobiles,7.160,,,Clean up Call,,03065K,US,,,,,,,,,,28,7.160% Notes due '05,,,,ACF,1390.9,2000-10-04,,,,,,3.000,0.3,,,,Retail,,03060R,,,,,,,,,,,,OTC,OTC,,,Aa3,,Comb.,Comb.,U.S. Public,Fin. Service,Non-Mtg. Pass,,United States,,,99.989,14930,No,,,44.995,363.207,,,2005-09-05,,1.25,,,,1.8,0.18,,,Notes,,,,14930,,,,,,,Motor vehicle dealers (used only),5521,03065K,,,,,,,,,Texas,,,363.25,,0.135,,Comb.,Comb.,03060R,B665KZ5,6141,,7.16,2000,,,N,1207356.0,1125353.0,0.125,,Primary Business not Hi-Tech,5521/6141/619B,,,,,2000-11-28,2000-11-28,,,,,,,Auto Loans/Recs,
1061719001,"BANK ONE,Columbus,Ohio",2000-11-01,,No,100,,,,Commercial bank,6.630,,,Non-callable to,1,064213,US,0642E2JU4,,,,,,,,,,6.630% CDs due '01,,,,CMB,,,,,,,,Market,Market,,,,Commercial Bank,,06423A,,,,,,,,,,,,OTC,OTC,,,Aa2,,,,U.S. Public,,,,United States,M,,Market,14917,No,,,100,100,,,2001-11-05,,,,,,,,,,CDs,,,,14917,,,,,,,"State banks,member fed reserve",6022,,,None,,,,,,,Ohio,,,100,,,,,,16161A,2190385,6021,,Mark,2000,,,Y,1484216.0,1383018.0,,,Primary Business not Hi-Tech,6022,,,,,,,,,,,,,,
1061720008,Impac CMB Trust 2000-2,2000-11-01,,No,19.884,3,,,Special purpose finance co,Floats,100,,Non-callable un,10.3,45297E,US,,,,,,,,,,819,Asset Backd Nts due '31,,,,,1164.7,1998-08-05,,,,,,Market,,,,,Mtg Securities,,45272T,,,,,,,,,,,,OTC,OTC,,,Baa2,,,,U.S. Public,Mtg.Sec.Iss.,Non-Mtg. Pass,,United States,2010-12-25,,Market,14929,No,,,19.884,491.608,,,2031-06-25,,,,,,,,,,Asset Backd Nts,,,,14929,,,,,,,Special purpose finance company,619B,45297E,,,,,,,,,California,,,491.608,,,,,,45272T,2884666,2836,,Floa,2000,,,N,1207357.0,1125376.0,,,Primary Business not Hi-Tech,619B,,,2010-12-25,2010-12-25,2000-12-01,2000-12-01,,,,,,,Rev Cred/Home Eq,
1061740096,Freistaat Sachsen,2000-11-01,,,129.15,,,44,Provincial government,5.000,,,Non-callable to,7.4,35703C,EUR,,,,,,,,,,,5.000% Fxd/Straight Bd due '08,,,,,,,,2001-03-06,,,,2.6260,0.305,,,,Regional Gov't,,374136,,,,DE0001785640,,,,,,,,FRANK,FRANK,,,Aa3,,,,Germany Public,,,,Germany,M,,96.37,14929,No,,,124.462,124.462,,,2008-03-06,,,,,,1.636,0.19,,,Fxd/Straight Bd,,,,14929,,,,,,,Regional (state) government,999C,,,None,,,,,,,Foreign,,,129.15,,0.394,,,,374136,,999A,,5.61,2000,,,Y,899000.0,898999.0,,,Primary Business not Hi-Tech,999C,,,,,,,,,,,,,,
1061742001,MTR Corp Ltd,2000-11-01,,No,600,,,187,Pvd railway transp svc,7.500,,,Special Call,,62448V,US,553768AA0,,,,,,,,,918,7.500% Global Notes due '10,MRI,,Hong Kong,0066,1000,1998-04-28,,,,,5479,4.5,0.45,,,,Transportation,,31764M,,,,US553768AA08,,,,,,,,OTC,OTC,,,A3,,Comb.,Comb.,U.S. Public,,,,Hong Kong,,,99.149,14920,No,,,594.894,594.894,,,2010-11-08,,,,,,3,0.3,,,Global Notes,6290054,,,14920,,,,,,,Local and suburban transit,4111,,,None,,,,,,,Foreign,66,,600,,2.7,,Comb.,Comb.,43854X,6290054,999A,,7.62,2000,,,Y,1484400.0,1383192.0,,,Primary Business not Hi-Tech,4111/999F,,,,,2000-11-07,2000-11-07,,,,,,,,
1061743001,Fannie Mae,2000-11-01,,No,5000,,,91,Pvd loan svcs,6.625,,,Non-callable to,10.2,313586,US,31359MGJ6,,,,,,,,,,6.625% Benchmark Nts due '10,FNMA,,New York,FNM,,,,,,,2922,1.500,0.150,,,,Fedl Credit Agcy,,313586,,,,US31359MGJ62,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,M,,99.815,14917,No,,,4990.75,4990.75,,,2010-11-15,,,,,,1.2,0.12,,,Benchmark Nts,2333889,,,14917,,,,,,,Federal and federally-sponsored credit agencies,6111,313586,,None,,,,,,,D. of Columbia,FNM,,5000,,7.5,,Comb.,Comb.,313586,2333889,6111,,6.65,2000,,,Y,1485969.0,1384639.0,,,Primary Business not Hi-Tech,6111,,,,,2000-11-10,2000-11-10,,,,,,,,
1061745001,Fed Agricultural Mtg,2000-11-01,,No,67,,,75,Federal credit agcy,6.520,,,Non-callable to,5,313148,US,,,,,,,,,,,6.520% Bonds due '05,AGM,,New York,AGM.A,,,,,,,,,,,,,Fedl Credit Agcy,,313148,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,,,,United States,M,,100.000,14920,No,,,67,67,,,2005-10-24,,,,,,,,,,Bonds,2363381,,,14920,,,,,,,Federal and federally-sponsored credit agencies,6111,,,None,,,,,,,D. of Columbia,AGM.A,,67,,,,,,313148,2363381,6111,,6.52,2000,,,Y,1484198.0,1383001.0,,,Primary Business not Hi-Tech,6111/6159,,,,,,,,,,,,,,
1061749001,Freddie Mac,2000-11-01,,No,25,,,207,Mtg sec fin co,7.800,100,,Non-callable un,0.3,313400,US,3129024S5,,,,,,,,,,7.800% Medium-Term Nts due '10,FMCC,,OTC,FNM,,,,,,,,3.000,0.300,,,,Fedl Credit Agcy,,313400,,,,US3129024S51,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-02-22,,100.000,14936,No,,,25,25,,,2010-11-22,,,,,,2.5,0.25,,,Medium-Term Nts,2334150,,,14936,,,,,,,Federal and federally-sponsored credit agencies,6111,313400,,None,,,,,,,Virginia,FNM,,25,,0.075,,Comb.,Comb.,313400,2334150,6111,,7.80,2000,,0.3,Y,1484220.0,1383022.0,,,Primary Business not Hi-Tech,6111,,,2001-02-22,2001-02-22,2000-12-08,2000-12-08,,,,,,,,
1061751001,Fannie Mae,2000-11-01,,No,150,,,115,Pvd loan svcs,6.920,100,,Non-callable un,2,313586,US,31364KYG9,,,,,,,,,,6.920% Medium-Term Nts due '05,FNMA,,New York,FNM,,,,,,,2922,2.000,0.200,,,,Fedl Credit Agcy,,313586,,,,US31364KYG92,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2002-11-08,,100.000,14922,No,,,150,150,,,2005-11-08,,,,,,1.5,0.15,,,Medium-Term Nts,2333889,,,14922,,,,,,,Federal and federally-sponsored credit agencies,6111,313586,,None,,,,,,,D. of Columbia,FNM,,150,,0.3,,Comb.,Comb.,313586,2333889,6111,,6.92,2000,,2,Y,1484200.0,1383003.0,,,Primary Business not Hi-Tech,6111,,,2002-11-08,2002-11-08,2000-11-10,2000-11-10,,,,,,,,
