MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1113628006,Cheung Kong Finance Cayman,2001-05-15,,,38.46,,,,Special purpose finance co,5.360,,,Non-callable to,3,16678N,HK,,,,,,,,,,,5.360% Fxd/Straight Bd due '04,,,,0001,,,,2001-08-21,,,,,,166744,,,Credit Inst.,,166744,,,,,,,,,,,,LUXBG,LUXBG,,,NR,,,,Euro Public,,,,Cayman Islands,M,,100.0,15116,No,,,38.46,38.46,,,2004-05-21,,,,,,,,,,Fxd/Straight Bd,,,,15116,,,,,,,Misc business credit,6159,,,None,,,,,,,Foreign,,,38.46,,,,,,166744,BW9P816,6552,,5.36,2001,,,Y,705426.0,705425.0,,,Primary Business not Hi-Tech,6159,,,,,,,,,,,,,,
1166619011,Conseco Finance Corp 2001-1,2001-05-16,,,18,,,,special purpose finance,11.250,,,Non-callable to,31.5,20850J,US,,,,,,,,,,,11.250% Asset Bkd Certs due '32,,,,CNO,,,,,,,,Market,Market,,,,Mtg Securities,,39580X,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,Cons. Fin.,Non-Mtg. Pass,,United States,M,,Market,15126,No,,,18,18,,,2032-07-01,,,,,No,,,,,Asset Bkd Certs,,,,15126,,,,,,,Special purpose finance company,619B,,,,,,,,,,Unknown,,,18,,,,,,208464,2657750,6321,,Mark,2001,,,Y,,1258905.0,,,Primary Business not Hi-Tech,619B,,,,,,,,,,,,,Mnfrd Housing Ct,
1169684008,Wells Fargo MBS 2001-10,2001-05-21,,No,228.288,4,,,Mortgage securities finance co,6.500,,,Clean up Call,,94980J,US,,,,,,,,,,207,6.500% Pass-Thru Certs due '31,,,,WFC,10000,2000-10-26,,,,,,Market,,,,,Mortgage Bank,,66946V,,,,,,,,,,,,OTC,OTC,,,Aaa,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,66946V,Market,15125,No,,,225.932,294.673,,,2031-05-25,,,,,,,,,,Pass-Thru Certs,,,,15125,,,,,,,Mortgage bankers and loan correspondents,6162,94980J,,,,,,,,,Maryland,,,297.746,,,,,,949746,2649100,6021,,Mark,2001,,,Y,1210223.0,1125887.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2001-06-12,2001-06-12,,,,,,,Residential Mtg,
1169702008,CHL Mgt Pass-Through 2001-11,2001-05-24,,No,47,4.4,,,Mortgage bankers,6.500,,,Clean up Call,,12750F,US,,,,,,,,,,169,6.500% Pass-Thru Certs due '31,,,,CCR,10446.4,2000-12-06,,,,,,Market,,,,,Mortgage Bank,,12446Z,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,12446Z,Market,15125,No,,,47,396.994,,,2031-05-25,,,,,,,,,,Pass-Thru Certs,,,,15125,,,,,,,Mortgage bankers and loan correspondents,6162,12750F,,,,,,,,,California,,,396.994,,,,,,222372,2295677,6162,,Mark,2001,,,N,1210236.0,1125876.0,,,Primary Business not Hi-Tech,6162/6141/6411/6221/619B,,,,,2001-06-08,2001-06-08,,,,,,,Residential Mtg,
1173298008,Residential Accredit 2001-QS6,2001-05-24,,No,63.182,3.7,,,Mortgage bankers,6.500,,,Clean up Call,,76174C,US,,,,,,,,,,17,6.500% Pass-Thru Certs due '16,,,,GM,5556.7,2001-05-07,,,,,,Market,,,,,Mortgage Bank,,76110W,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,76110W,Market,15125,No,,,63.27,478.92,,,2016-05-25,,,,,,,,,,Pass-Thru Certs,,,,15125,,,,,,,Mortgage bankers and loan correspondents,6162,76174C,,,,,,,,,New York,,,492.516,,,,,,370442,B8GCDS4,3711,,Mark,2001,,,N,1210400.0,1125861.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2001-06-07,2001-06-07,,,,,,,Residential Mtg,
1177398021,MoneyGuru Group PLC,2001-05-08,,,1.995,,,,Pvd financial svcs,0.0,,,,,60891X,STG,,,,0,,,,,,,"40,000,000.0 Ord/Common Shs.",MAP,,London AIM,MOG,,2001-02-23,,,,,,,,,,,Investment Bank,,55220T,Yes,,,GB0030332182,,NABARRO-WELLS,,,2001-02-23,,2001-05-08,AIM,AIM,,,,,,,U.K. Public,,,,United Kingdom,,,0.035,15106,No,,40000000,1.995,1.995,,,,,,,,,,,,,Ord/Common Shs.,B02S357,Yes,Yes,15106,40000000,,,,No,,Investment advice,6282,,,,,,,,,,,MOG,40000000,1.995,,,,,,60891X,B02S357,6282,,0,,,,Y,919448.0,919447.0,,,Primary Business not Hi-Tech,6282/6289,,,,,2001-05-11,2001-05-11,,,,,,,,
1177403021,Proactive Sports Management,2001-05-09,,,16.052,,,,"Pvd sports mgmt,mktg services",0.0,,,,,74478W,STG,,,,0,,,,,,,"45,200,000.0 Ord/Common Shs.",,,,,,2001-05-01,,,,,12656,,,,,,Pers/Bus/Rep Svc,,74478W,Yes,,,,,,,,2001-05-01,0.35513,2001-05-17,AIM,AIM,,,,0.35513,,,U.K. Public,,,,United Kingdom,,,0.250,15117,No,,45200000,16.052,18.467,,,,,,,,,,,,,Ord/Common Shs.,,Yes,Yes,15117,45200000,,,,No,,Management services,8741,,,,,,,,,,,,52000000,18.467,,,,,,74478W,,8741,,0,,,,Y,929551.0,929550.0,,,Primary Business not Hi-Tech,8741/8742/7941,,,,,2001-06-29,2001-04-15,,,,,,,,
1177429008,Government National Mortgage,2001-05-23,,No,507.57,5,,,Government sponsored agency,6.500,,,Clean up Call,,383736,US,38373RAA7,,,,,,,,,,6.500% Gtd Pass Certs due '27,,,,,,,,,,,,Market,,,,,Fedl Credit Agcy,,383736,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Agency,Pass-Through,,United States,,,Market,15125,No,,,507.57,1661.27,,,2027-06-25,,,,,,,,,,Gtd Pass Certs,,,,15125,,,,,,,Federal and federally-sponsored credit agencies,6111,383736,,,,,,,,,D. of Columbia,,,1661.27,,,,,,383736,,6111,,Mark,2001,,,Y,1210507.0,1125865.0,,,Primary Business not Hi-Tech,6111,,,,,2001-06-07,2001-06-07,,,,,,,GNMA,
1177854021,Intelliplus Group PLC,2001-05-14,,,0.497,,,,Pvd telecommunications svcs,0.0,,,,,45620Z,STG,,,,0,,,,,,,"7,000,000.0 Ord/Common Shs.",IPS,,London AIM,IPS,,2001-04-24,,,,,,,,,,,Telephone Commun,,45620Z,No,,,GB0001670792,,,,,2001-04-24,0.07178,2001-05-14,AIM,AIM,,,,0.07178,,,U.K. Public,,,1.4,United Kingdom,,,0.050,15116,No,,7000000,0.497,0.497,,,,,,,,,,,,,Ord/Common Shs.,0167079,Yes,Yes,15116,7000000,,,,No,,"Telephone communications, except radiotelephone",4813,,,,,,,,,,,IPS,7000000,0.497,,,,,,45620Z,0167079,4813,,0,,,,Y,930110.0,930109.0,,,Telecommunications Equipment,4813/4812/4899,,,,,2001-05-18,2001-05-18,,,,,,,,
1178943021,Aberdeen Asset Management PLC,2001-05-02,,,348.79,,,,Investment Advice,0,,,,,G00434,STG,,,,0,,,,,,,"48,723,951.0 Ord/Common Shs.",ADN,,London,ADN,,2001-04-26,,,15097,,8401,,2.500,,10.0772,,Investment Bank,,G00434,No,,,GB0000031285,-7.834,,,,2001-04-26,6.4782,2001-05-02,LONDN,LONDN,,,,8.2777,,,U.K. Public,,,712.7,United Kingdom,,,5.000,15104,No,4.116,,348.79,418.161,7.23,,,,,,,,,0.5,,48723951,Ord/Common Shs.,0003128,Yes,Yes,15104,48723951,,,,No,,Investment advice,6282,,,,,,,,,,,ADN,58415000,418.161,,8.72,,,,G00434,0003128,6282,,0,,,,Y,930549.0,930548.0,,,Primary Business not Hi-Tech,6282/6722/6726/6799,,,,,2001-05-09,2001-05-02,,,,,,,,
1179046008,Government National Mortgage,2001-05-22,,No,20.234,,,,Government sponsored agency,7.000,,,Clean up Call,,383736,US,3837395G0,,,,,,,,,,7.000% Pass-Thru Certs due '30,,,,,,,,,,,,Market,,,,,Fedl Credit Agcy,,383736,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Agency,Pass-Through,,United States,,,Market,15125,No,,,20.234,200,,,2030-06-25,,,,,,,,,,Pass-Thru Certs,,,,15125,,,,,,,Federal and federally-sponsored credit agencies,6111,383736,,,,,,,,,D. of Columbia,,,200,,,,,,383736,,6111,,Mark,2001,,,N,1210670.0,1126213.0,,,Primary Business not Hi-Tech,6111,,,,,2001-09-24,2001-09-24,,,,,,,GNMA,
1179056008,Government National Mortgage,2001-05-24,,No,765,,,,Government sponsored agency,6.500,,,Non-callable to,30.4,383736,US,,,,,,,,,,,6.500% Gtd Pass Certs due '31,,,,,,,,,,,,Market,,,,,Fedl Credit Agcy,,383736,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Agency,Pass-Through,,United States,M,,Market,15125,No,,,765,765,,,2031-05-25,,,,,,,,,,Gtd Pass Certs,,,,15125,,,,,,,Federal and federally-sponsored credit agencies,6111,383736,,,,,,,,,D. of Columbia,,,765,,,,,,383736,,6111,,Mark,2001,,,Y,1210682.0,1125845.0,,,Primary Business not Hi-Tech,6111,,,,,,,,,,,,,GNMA,
1179586001,Federal Home Loan Banks,2001-05-01,,No,30,,,118,Federal credit agency,5.565,100,,Non-callable un,0.3,313388,US,3133METR2,,,,,,,,,,5.565% Bonds due '04,,,,,,,,,,,,1.500,0.150,,,,Fedl Credit Agcy,,313388,,,,US3133METR26,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-08-22,,Market,15117,No,,,30,30,,,2004-11-21,,,,,,1.25,0.125,,,Bonds,,,,15117,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,30,,0.045,,Comb.,Comb.,313388,,6019,,Mark,2001,,0.3,Y,1491059.0,1389464.0,,,Primary Business not Hi-Tech,6019,,,2001-08-22,2001-08-22,2001-05-24,2001-05-24,,,,,,,,
1179588001,Federal Home Loan Banks,2001-05-01,,No,25,,,102,Federal credit agency,5.400,100,,Non-callable un,0.3,313388,US,3133METS0,,,,,,,,,,5.400% Bonds due '04,,,,,,,,,,,,1.500,0.150,,,,Fedl Credit Agcy,,313388,,,,US3133METS09,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-08-21,,Market,15116,No,,,25,25,,,2004-05-21,,,,,,1.25,0.125,,,Bonds,,,,15116,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,25,,0.038,,Comb.,Comb.,313388,,6019,,Mark,2001,,0.3,Y,1491060.0,1389465.0,,,Primary Business not Hi-Tech,6019,,,2001-08-21,2001-08-21,2001-05-23,2001-05-23,,,,,,,,
1179589001,Federal Home Loan Banks,2001-05-01,,No,25,,,82,Federal credit agency,5.200,100,,Non-callable un,0.3,313388,US,3133METT8,,,,,,,,,,5.200% Bonds due '03,,,,,,,,,,,,1.250,0.125,,,,Fedl Credit Agcy,,313388,,,,US3133METT81,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-08-21,,Market,15116,No,,,25,25,,,2003-11-21,,,,,,1,0.1,,,Bonds,,,,15116,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,25,,0.031,,Comb.,Comb.,313388,,6019,,Mark,2001,,0.3,Y,1491061.0,1389466.0,,,Primary Business not Hi-Tech,6019,,,2001-08-21,2001-08-21,2001-05-23,2001-05-23,,,,,,,,
