MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1020194011,Coliseum funding Ltd,2000-07-18,,,485,7.8,,,special purpose finance co,Floats,100,,Non-callable un,3,19424K,US,,,,,,,,,,,Collateral Bds due '12,,,,,,,,,,,,,,,,,Mtg Securities,,19424K,,,,,,,,,,,,NONE,NONE,,,Aaa,,,,U.S. Private,Mtg.Sec.Iss.,Non-Mtg. Pass,,Cayman Islands,2003-07-19,,100.000,14810,No,,,485,562,,,2012-07-24,,,,,No,,,,,Collateral Bds,,,,14810,,,,,,,Special purpose finance company,619B,,,,,,,,,,Foreign,,,562,,,,,,19424K,,619B,,Floa,2000,,3,Y,,1257825.0,,,Primary Business not Hi-Tech,619B,,,2003-07-19,2003-07-19,,,,,,,,,Inv Grade Bonds|High Yield Bonds,
1020196011,Coliseum funding Ltd,2000-07-18,,,48,10,,,special purpose finance co,Floats,100,,Non-callable un,3,19424K,US,,,,,,,,,,,Collateral Bds due '12,,,,,,,,,,,,,,,,,Mtg Securities,,19424K,,,,,,,,,,,,NONE,NONE,,,Aa2,,,,U.S. Private,Mtg.Sec.Iss.,Non-Mtg. Pass,,Cayman Islands,2003-07-19,,100.000,14810,No,,,48,562,,,2012-07-24,,,,,No,,,,,Collateral Bds,,,,14810,,,,,,,Special purpose finance company,619B,,,,,,,,,,Foreign,,,562,,,,,,19424K,,619B,,Floa,2000,,3,N,,1257825.0,,,Primary Business not Hi-Tech,619B,,,2003-07-19,2003-07-19,,,,,,,,,Inv Grade Bonds|High Yield Bonds,
1020201011,Coliseum funding Ltd,2000-07-18,,,22,10.8,,,special purpose finance co,Floats,100,,Non-callable un,3,19424K,US,,,,,,,,,,,Collateral Bds due '12,,,,,,,,,,,,,,,,,Mtg Securities,,19424K,,,,,,,,,,,,NONE,NONE,,,Baa2,,,,U.S. Private,Mtg.Sec.Iss.,Non-Mtg. Pass,,Cayman Islands,2003-07-19,,100.000,14810,No,,,22,562,,,2012-07-24,,,,,No,,,,,Collateral Bds,,,,14810,,,,,,,Special purpose finance company,619B,,,,,,,,,,Foreign,,,562,,,,,,19424K,,619B,,Floa,2000,,3,N,,1257825.0,,,Primary Business not Hi-Tech,619B,,,2003-07-19,2003-07-19,,,,,,,,,Inv Grade Bonds|High Yield Bonds,
1020207011,Coliseum funding Ltd,2000-07-18,,,7,10.8,,341,special purpose finance co,9.520,,,Make Whole Call,,19424K,US,,,,,,,,,,,9.520% Collateral Bds due '12,,,,,,,,,,,,,,,,,Mtg Securities,,19424K,,,,,,,,,,,,NONE,NONE,,,Baa2,,,,U.S. Private,Mtg.Sec.Iss.,Non-Mtg. Pass,,Cayman Islands,A,,100.000,14810,No,,,7,562,,,2012-07-24,,,,,No,,,,,Collateral Bds,,,,14810,,,,,,,Special purpose finance company,619B,,,,,,,,,,Foreign,,,562,,,,,,19424K,,619B,,9.52,2000,,,N,,1257825.0,,,Primary Business not Hi-Tech,619B,,,,,,,,,,,,,Inv Grade Bonds|High Yield Bonds,
1020687008,GE Capital Mort Svcs 2000-9,2000-07-21,,No,77.939,4.5,,,"Electrical, construction prod",7.750,,,Clean up Call,,36984F,US,,,,,,,,,,584,7.750% Pass-Thru Certs due '30,,,,GE,15000,1998-12-15,,,,,,Market,,,,,Manufacturing,,36960E,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,,Market,14819,No,,,76.452,244.38,,,2030-07-25,,,,,,,,,,Pass-Thru Certs,,,,14819,,,,,,,"Power, distribution, and specialty transformers",3612,36984F,,,,,,,,,New Jersey,,,249.133,,,,,,369604,2380498,3612,,Mark,2000,,,N,1205684.0,1125113.0,,,Primary Business not Hi-Tech,3612/6162/619A,,,,,2000-08-08,2000-08-08,,,,,,,Residential Mtg,
1020688008,GE Capital Mort Svcs 2000-9,2000-07-21,,No,4.674,11.4,,,"Electrical, construction prod",7.750,,,Clean up Call,,36984F,US,,,,,,,,,,584,7.750% Pass-Thru Certs due '30,,,,GE,15000,1998-12-15,,,,,,Market,,,,,Manufacturing,,36960E,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,,Market,14819,No,,,4.585,244.38,,,2030-07-25,,,,,,,,,,Pass-Thru Certs,,,,14819,,,,,,,"Power, distribution, and specialty transformers",3612,36984F,,,,,,,,,New Jersey,,,249.133,,,,,,369604,2380498,3612,,Mark,2000,,,N,1205690.0,1125113.0,,,Primary Business not Hi-Tech,3612/6162/619A,,,,,2000-08-08,2000-08-08,,,,,,,Residential Mtg,
1021144001,Development Bank of Japan,2000-07-03,,No,946.1,,,-427,"Regulation, Licensing, and Inspection Of Miscellaneous Commercial Sectors",1.750,,,Special Call,,24989Z,Y,25159MAA5,,,,,,,,,,1.750% Gr Global Bonds due '10,,,,,,,,,,,14518,3.25,0.325,,,,Regional Agency,,24989Z,,,,US25159MAA53,,,,,,,,OTC,OTC,,,Aa1,,Comb.,Comb.,U.S. Public,,,,Japan,,,99.634,14804,No,,,942.637,942.637,,,2010-06-21,,,,,,2,0.2,,,Gr Global Bonds,,,,14804,,,,,,,Regulation of miscellaneous commercial sectors,9651,,,None,,,,,,,Foreign,,,946.1,,3.075,,Comb.,Comb.,24989Z,,9651,,1.79,2000,,,Y,1485719.0,1384401.0,,,Primary Business not Hi-Tech,9651/999B/6159/6153,,,,,2000-12-28,2000-12-28,,,,,,,,
1021206008,Fannie Mae,2000-07-05,,No,132.178,5.5,,,Pvd loan svcs,7.500,,,Non-callable to,28,313586,US,31358SGZ8,,,,,,,,,,7.500% Gtd Pass Certs due '28,FNMA,,New York,FNM,,,,,,,2922,Market,,,,,Fedl Credit Agcy,,313586,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Agency,Pass-Through,,United States,M,,Market,14852,No,,,132.178,838.698,,,2028-03-25,,,,,,,,,,Gtd Pass Certs,2333889,,,14852,,,,,,,Federal and federally-sponsored credit agencies,6111,313586,,,,,,,,,D. of Columbia,FNM,,838.698,,,,,,313586,2333889,6111,,Mark,2000,,,N,1205731.0,1125162.0,,,Primary Business not Hi-Tech,6111,,,,,2000-09-07,2000-09-07,,,,,,,FNMA,
1021766001,Federal Home Loan Banks,2000-07-03,,No,15,,,,Federal credit agency,7.320,100,,Non-callable un,0.5,313388,US,3133MBS32,,,,,,,,,,7.320% Bonds due '02,,,,,,,,,,,,1.000,0.100,,,,Fedl Credit Agcy,,313388,,,,US3133MBS329,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-01-24,,Market,14815,No,,,15,15,,,2002-01-24,,,,,,0.75,0.075,,,Bonds,,,,14815,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,15,,0.015,,Comb.,Comb.,313388,,6019,,Mark,2000,,0.5,Y,1481017.0,1380012.0,,,Primary Business not Hi-Tech,6019,,,2001-01-24,2001-01-24,2000-07-24,2000-07-24,,,,,,,,
1021780001,Federal Home Loan Banks,2000-07-03,,No,15,,,,Federal credit agency,7.125,100,,Non-callable un,0.3,313388,US,3133MBS40,,,,,,,,,,7.125% Bonds due '01,,,,,,,,,,,,0.350,0.035,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2000-10-24,,Market,14815,No,,,15,15,,,2001-07-24,,,,,,0.25,0.025,,,Bonds,,,,14815,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,15,,0.005,,Comb.,Comb.,313388,,6019,,Mark,2000,,0.3,Y,1481020.0,1380015.0,,,Primary Business not Hi-Tech,6019,,,2000-10-24,2000-10-24,2000-07-24,2000-07-24,,,,,,,,
1022093105,Toyoda Automatic Loom Works,2000-07-05,,,186.68,,,-4,"Mnfr textile machinery,autos",1.250,,,Non-callable to,5.1,89231K,Y,,,,,,,,,,,1.250% Bonds due '05,,,Tokyo 1,6201,,,,2001-01-19,,,,0.035,0.375,,,,Manufacturing,2001-01-19,89231K,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.050,Japanese Public,,,,Japan,M,,99.950,14810,No,,,186.587,186.587,,,2005-07-19,,,,,,0.026,0.275,,,Bonds,6900546,,,14810,,,,,,,Motor vehicles and passenger car bodies,3711,89231K,,None,,,,,,,Foreign,6201,,186.68,,0.7,,0.00,0.050,89231K,6900546,3711,,1.26,2000,,,Y,1014042.0,997572.0,,,Primary Business not Hi-Tech,3711/3537/3519/3585,2019-07-01,2019-01-01,,,2000-07-05,2000-07-05,,,,,,,,
1022094105,Toyoda Automatic Loom Works,2000-07-05,,,186.68,,,-10,"Mnfr textile machinery,autos",1.910,,,Non-callable to,10.1,89231K,Y,,,,,,,,,,,1.910% Bonds due '10,,,Tokyo 1,6201,,,,2001-01-19,,,,0.037,0.4,,,,Manufacturing,2001-01-19,89231K,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.050,Japanese Public,,,,Japan,M,,99.94,14810,No,,,186.568,186.568,,,2010-07-19,,,,,,0.028,0.3,,,Bonds,6900546,,,14810,,,,,,,Motor vehicles and passenger car bodies,3711,89231K,,None,,,,,,,Foreign,6201,,186.68,,0.747,,0.00,0.050,89231K,6900546,3711,,1.91,2000,,,Y,1014041.0,997571.0,,,Primary Business not Hi-Tech,3711/3537/3519/3585,2019-07-01,2019-01-01,,,2000-07-05,2000-07-05,,,,,,,,
1022130096,Hypothekenbank in Essen AG,2000-07-03,,,121.134,,,29,Bank,4.250,,,Non-callable to,2,44914G,EUR,,,,,,,,,,,4.250% Fxd/Straight Bd due '02,,,,DSF1,,,,2001-07-16,,,9862,1.188,0.125,,,,Commercial Bank,,202597,,,,,,,,,,,,DUSDF,DUSDF,,,Aaa,,,,Germany Public,,,,Germany,M,,98.145,14801,No,,,118.887,118.887,,,2002-07-16,,,,,,0.808,0.085,,,Fxd/Straight Bd,,,,14801,,,,,,,Banks,6000,,,None,,,,,,,Foreign,,,121.134,,0.151,,,,202597,B90LKT4,6000,,5.23,2000,,,Y,849611.0,849610.0,,,Primary Business not Hi-Tech,6000,,,,,,,,,,,,,,
1022132100,Bank Buana Indonesia PT,2000-07-06,,,14.666,,,,Bank (foreign),,,,,,06076P,RH,,,,,,,,,,,"194,000,000.0 Ord/Common Shs.",BBI,,Jakarta,BBIA,,2000-06-29,,,,,-1461,,,,,,Commercial Bank,,06076P,Yes,,,,,,,,2000-06-29,,2000-07-06,JAK,JAK,,,,,,,Indonesia Public,,,,Indonesia,,,700.000,14797,,,194000000,14.666,14.666,,,,,,,,,,,,,Ord/Common Shs.,6571436,Yes,Yes,14797,194000000,,,,No,,Banks,6000,,,,,,,,,,Foreign,BBIA,194000000,14.666,,,,,,06076P,6571436,6000,,0,2000,,,Y,849640.0,849639.0,,,Primary Business not Hi-Tech,6000,,,,,2000-07-28,2000-07-28,,,,,,,,
1022133096,"Thueringen, State of",2000-07-04,,,226.148,,,35,Provincial government,6.125,,,Non-callable to,6.4,88605V,EUR,,,,,,,,,,,6.125% Fxd/Straight Bd due '06,,,,,,,,2000-10-18,,,,2.616,0.275,,,,Regional Gov't,,374136,,,,DE0001805968,,,,,,,,FRANK,FRANK,,,Aaa,,,,Germany Public,,,,Germany,M,,102.875,14802,No,,,232.65,232.65,,,2006-10-18,,,,,,1.665,0.175,,,Fxd/Straight Bd,,,,14802,,,,,,,Regional (state) government,999C,,,None,,,,,,,Foreign,,,226.148,,0.622,,,,374136,,999A,,5.57,2000,,,Y,849820.0,849819.0,,,Primary Business not Hi-Tech,999C,,,,,,,,,,,,,,
1022134021,Health Clinic,2000-07-20,,,68.602,,,,clinic,0.0,,,,,42212L,STG,,,,0,,,,,,,"37,800,000.0 Ord/Common Shs.",,,,,,2000-07-20,,,,,,,,,,,Healthcare,,42212L,Yes,,,,,,,,2000-07-20,,2000-07-20,LONDN,LONDN,,,,,,,U.K. Public,,,,United Kingdom,,,1.200,14817,No,,23100000,68.602,68.602,,,,,,,,,,,,14700000,Ord/Common Shs.,,Yes,No,14817,37800000,,,,No,,Offices and clinics of doctors of medicine,8011,,,,,,,,,,,,37800000,68.603,,,,,,42212L,,8011,,0,,,,Y,849827.0,849826.0,,,Primary Business not Hi-Tech,8011,,,,,,,,,,,,,,
1022138096,EUROFIMA,2000-07-05,,,123.1,,,,Supranational organization,4.375,,,Non-callable to,12.2,298713,SFR,,,,,,,,,,,4.375% Fxd/Straight Bd due '12,,,,,,,,2001-08-09,,,,6.155,1.0,,,,Non-Gov't Agency,,298713,,,,,,,,,,,,EBS,EBS,,,Aaa,,,,Switzerland Publi,,,,Switzerland,M,,100.2,14831,No,,,123.346,123.346,,,2012-08-09,,,,,,,,,,Fxd/Straight Bd,,,,14831,,,,,,,Non-government agency,999G,,,None,,,,,,,Foreign,,,123.1,,1.231,,,,298713,,999G,,4.35,2000,,,Y,849884.0,849883.0,,,Primary Business not Hi-Tech,999G,,,,,,,,,,,,,,
1022139096,Kantonalbank Freiburg,2000-07-05,,,76.938,,,,Commercial and investment bank,4.375,,,Non-callable to,7.1,48556X,SFR,,,,,,,,,,,4.375% Fxd/Straight Bd due '07,,,EBS,KBFRIB,,,,2001-08-09,,,,,,,,,Commercial Bank,,48556X,,,,,,,,,,,,SWISS,SWISS,,,NR,,,,Switzerland Publi,,,,Switzerland,M,,100.375,14831,No,,,77.226,77.226,,,2007-08-09,,,,,,,,,,Fxd/Straight Bd,,,,14831,,,,,,,Banks,6000,,,None,,,,,,,Foreign,KBFRIB,,76.938,,,,,,48556X,,6000,,4.31,2000,,,Y,849886.0,849885.0,,,Primary Business not Hi-Tech,6000/6211,,,,,2000-07-27,2000-07-27,,,,,,,,
