MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1066000009,TV Cidade SA,2000-12-04,,,5.879,,,,Cable and Other Subscription Programming,,,,,,87314N,C,87235H106,,,,,,,,,,"907,560.0 Ltd Prtnr Int",,,,,,2000-09-29,,,,,13515,0.4370,6.75,,,,Radio/TV/Telecom,,87314N,Yes,,,,,,,,2000-09-29,,2000-12-04,NONE,NONE,,,,,Comb.,Comb.,Euro Public,,,,Brazil,,,10.000,,,,907560,5.879,5.879,,,,,,,,,,,,,Ltd Prtnr Int,,Yes,Yes,,907560,,,,No,,Cable and other pay television services,4841,,,,,,,,,,Foreign,,907560,5.879,,0.397,,Comb.,Comb.,87314N,,4841,,0,2000,,,Y,1631051.0,1622567.0,,,Primary Business not Hi-Tech,4841,,,,,,,,,,,,,,
1066624106,Daido Metal Co Ltd,2000-12-05,,,44.955,,,,Mnfr bearing metals,0.200,,,Non-callable to,6.9,23381A,Y,,2001-02-01,2007-09-27,585,,1709.4,,,,,0.200% Convertible Bds due '07,,,Nagoya,7245.0,,,,2001-03-31,,,-7366,0.189,2.1,,,,Manufacturing,2001-03-31,23381A,,,,,,,,,,,,TOKYO,TOKYO,,,NR,,0.035,0.4,Japanese Public,,,,Japan,M,,100.000,14957,No,,,44.955,44.955,,,2007-09-28,,,,,,0.13,1.45,,,Convertible Bds,6249896,,,14957,,,,,,,Motor vehicle parts and accessories,3714,,,None,,,,,,,Foreign,7245,,44.955,,0.944,,0.022,0.25,23381A,6249896,3714,,0.20,2000,,,Y,1013932.0,997462.0,,,Primary Business not Hi-Tech,3714,2031-03-01,2030-09-01,,,2000-12-12,2000-11-20,,,,,,,,
1066739021,Oxford GlycoSciences PLC,2000-12-07,,,98.45,,,,"Pvd drug research,dvlp svcs",0,,,,,691464,STG,,,,0,,,,,,,"5,345,882.0 Ord/Common Shs.",OGS,,Nasdaq,OGSI,,2000-11-18,,,,,,,,,,,Pers/Bus/Rep Svc,,691464,No,,,US6914641013,,,,,2000-11-18,,2000-12-07,LONDN,LONDN,,,,,,,U.K. Public,,,963.5,United Kingdom,,,12.750,14958,No,,5345882,110.237,275.592,,,,,,,,,,,,,Ord/Common Shs.,0264732,Yes,Yes,14958,5345882,13364705,40,100,No,,Commercial physical and biological research,8731,,,,,,,,,,,OGSI,13364705,1735.988,,,,,,691464,0264732,8731,,0,,,,N,902634.0,902633.0,,,Research & Development Firm,8731,,,,,2000-12-07,2000-12-07,,,,,,,,
1066742021,RiverSoft Technologies Ltd,2000-12-08,,,63.566,,,,Dvlp network software,0,,,,,76881K,STG,,,,0,,,,,,,"46,797,872.0 Ord/Common Shs.",,,London,DLISTD,,2000-11-16,,,,,,,6.000,,2.03561,,Pers/Bus/Rep Svc,,76881K,Yes,,,,,,,,2000-11-16,1.23845,2000-12-08,LONDN,LONDN,,,,1.63703,,,U.K. Public,,,,United Kingdom,,,0.940,14957,No,,46797872,63.566,137.925,,,,,,,,,,,,,Ord/Common Shs.,,Yes,Yes,14957,46797872,,,,No,,Computer programming services,7371,,,,,,,,,,,DLISTD,88297872,119.935,,3.814,,,,76881K,,7371,,0,,,,N,902640.0,902639.0,,,Programming Services,7371,,,,,2000-12-11,2000-11-27,,,,,,,,
1067063081,Empresa de los Ferrocarriles,2000-12-29,,,2.019,,,,Pvd railroad transp svcs,Serial,,,Non-callable to,29.9,29247H,CE,,,,,,,,,,,6.400% Bonds due '30,,,,,1.3,,,,,,,,Market,,,,Transportation,,168863,,,,,,,,,,,,ELECT,ELECT,,,NR,,,,Chile Public,,,,Chile,M,,Market,,No,,,2.019,2.019,,15035,2001-03-01,,,,,,,,,,Bonds,,,,,,,,,,,"Railroads, line-haul operating",4011,,,None,25262,,,,,,Foreign,,,2.019,,,,,,168863,,999A,,Seri,2000,,,Y,1537645.0,1525980.0,,,Primary Business not Hi-Tech,4011/4789/4731,,,,,,,,,,,,,,
1067536100,Dunham-Bush(Malaysia)Bhd,2000-12-18,,,13.363,,,,"Mnfr,whl refrigeration equip",,,,,,26545F,RG,,,,,,,,,,,"44,165,998.0 Ord/Common Shs.",TOPG,,Kuala Lump,BGROUP,,2000-12-18,,,,,,,,,,,Manufacturing,,Y08396,No,,,MYL9164OO004,,,,,2000-12-18,,2000-12-18,KUALA,KUALA,,,,,,,Malaysia Public,,,26.7,Malaysia,,,1.150,15014,,,44165998,13.363,13.363,,,,,,,,,,,,,Ord/Common Shs.,6908380,Yes,Yes,15014,44165998,44165998,100,100,No,,Refrigeration and heating equipment,3585,,,,,,,,,,Foreign,DUNBUS,44165998,13.363,,,,,,Y08396,B0W1VM9,6799,,0,2000,,,Y,903216.0,903215.0,,,Primary Business not Hi-Tech,3585,,,,,2001-03-08,2001-03-08,,,,,,,,
1070248001,Federal Home Loan Banks,2000-12-01,,No,25,,,,Federal credit agency,6.400,100,,Non-callable un,0.5,313388,US,3133MCLP8,,,,,,,,,,6.400% Bonds due '02,,,,,,,,,,,,0.800,0.080,,,,Fedl Credit Agcy,,313388,,,,US3133MCLP85,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-06-05,,Market,14949,No,,,25,25,,,2002-06-05,,,,,,0.5,0.05,,,Bonds,,,,14949,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,25,,0.02,,Comb.,Comb.,313388,,6019,,Mark,2000,,0.5,Y,1484980.0,1383729.0,,,Primary Business not Hi-Tech,6019,,,2001-06-05,2001-06-05,2000-12-05,2000-12-05,,,,,,,,
1070250001,Freddie Mac,2000-12-01,,No,50,,,98,Mtg sec fin co,6.550,100,,Non-callable un,0.3,313400,US,3129026M6,,,,,,,,,,6.550% Medium-Term Nts due '02,FMCC,,OTC,FNM,,,,,,,,1.250,0.125,,,,Fedl Credit Agcy,,313400,,,,US3129026M63,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-03-12,,100.000,14956,No,,,50,50,,,2002-12-12,,,,,,1,0.1,,,Medium-Term Nts,2334150,,,14956,,,,,,,Federal and federally-sponsored credit agencies,6111,313400,,None,,,,,,,Virginia,FNM,,50,,0.063,,Comb.,Comb.,313400,2334150,6111,,6.55,2000,,0.3,Y,1484999.0,1383748.0,,,Primary Business not Hi-Tech,6111,,,2001-03-12,2001-03-12,2000-12-08,2000-12-08,,,,,,,,
1070254001,Federal Home Loan Banks,2000-12-01,,No,30,,,,Federal credit agency,6.750,100,,Non-callable un,0.3,313388,US,3133MCLQ6,,,,,,,,,,6.750% Bonds due '03,,,,,,,,,,,,1.500,0.150,,,,Fedl Credit Agcy,,313388,,,,US3133MCLQ68,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-03-19,,Market,14963,No,,,30,30,,,2003-12-19,,,,,,1.25,0.125,,,Bonds,,,,14963,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,30,,0.045,,Comb.,Comb.,313388,,6019,,Mark,2000,,0.3,Y,1485000.0,1383749.0,,,Primary Business not Hi-Tech,6019,,,2001-03-19,2001-03-19,2000-12-20,2000-12-20,,,,,,,,
1070256001,Fannie Mae,2000-12-01,,No,50,,,107,Pvd loan svcs,6.625,100,,Non-callable un,1,313586,US,31364KA83,,,,,,,,,,6.625% Bonds due '03,FNMA,,New York,FNM,,,,,,,2922,1.500,0.150,,,,Fedl Credit Agcy,,313586,,,,US31364KA838,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-12-11,,100.000,14955,No,,,50,50,,,2003-12-11,,,,,,,,,,Bonds,2333889,,,14955,,,,,,,Federal and federally-sponsored credit agencies,6111,313586,,None,,,,,,,D. of Columbia,FNM,,50,,0.075,,Comb.,Comb.,313586,2333889,6111,,6.62,2000,,1,Y,1485001.0,1383750.0,,,Primary Business not Hi-Tech,6111,,,2001-12-11,2001-12-11,2001-01-22,2001-01-22,,,,,,,,
1070266001,Federal Home Loan Banks,2000-12-01,,No,25,,,,Federal credit agency,7.000,100,,Non-callable un,1,313388,US,3133MCLS2,,,,,,,,,,7.000% Bonds due '05,,,,,,,,,,,,1.250,0.125,,,,Fedl Credit Agcy,,313388,,,,US3133MCLS25,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-12-13,,Market,14957,No,,,24.956,24.956,,,2005-12-13,,,,,,1.25,0.125,,,Bonds,,,,14957,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,25,,0.031,,Comb.,Comb.,313388,,6019,,Mark,2000,,1,Y,1484981.0,1383730.0,,,Primary Business not Hi-Tech,6019,,,2001-12-13,2001-12-13,2000-12-13,2000-12-13,,,,,,,,
1070270001,Fannie Mae,2000-12-01,,No,60,,,108,Pvd loan svcs,6.500,100,,Non-callable un,3,313586,US,31364KA75,,,,,,,,,,6.500% Medium-Term Nts due '05,FNMA,,New York,FNM,,,,,,,2922,2.000,0.200,,,,Fedl Credit Agcy,,313586,,,,US31364KA754,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2003-12-12,,100.000,14956,No,,,60,60,,,2005-12-12,,,,,,1.5,0.15,,,Medium-Term Nts,2333889,,,14956,,,,,,,Federal and federally-sponsored credit agencies,6111,313586,,None,,,,,,,D. of Columbia,FNM,,60,,0.12,,Comb.,Comb.,313586,2333889,6111,,6.50,2000,,3,Y,1485006.0,1383755.0,,,Primary Business not Hi-Tech,6111,,,2003-12-12,2003-12-12,2000-12-13,2000-12-13,,,,,,,,
1070273001,Fannie Mae,2000-12-01,,No,50,,,110,Pvd loan svcs,6.520,100,,Non-callable un,2,313586,US,31364KA67,,,,,,,,,,6.520% Medium-Term Nts due '04,FNMA,,New York,FNM,,,,,,,2922,1.750,0.175,,,,Fedl Credit Agcy,,313586,,,,US31364KA671,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2002-12-13,,100.000,14957,No,,,50,50,,,2004-12-13,,,,,,1.25,0.125,,,Medium-Term Nts,2333889,,,14957,,,,,,,Federal and federally-sponsored credit agencies,6111,313586,,None,,,,,,,D. of Columbia,FNM,,50,,0.088,,Comb.,Comb.,313586,2333889,6111,,6.52,2000,,2,Y,1484982.0,1383731.0,,,Primary Business not Hi-Tech,6111,,,2002-12-13,2002-12-13,2000-12-16,2000-12-16,,,,,,,,
1070283001,Federal Home Loan Banks,2000-12-01,,No,25,,,118,Federal credit agency,6.600,100,,Non-callable un,2,313388,US,3133MCLR4,,,,,,,,,,6.600% Bonds due '04,,,,,,,,,,,,1.750,0.175,,,,Fedl Credit Agcy,,313388,,,,US3133MCLR42,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2002-12-13,,Market,14957,No,,,25,25,,,2004-12-13,,1.25,,,,1.75,0.175,,,Bonds,,,,14957,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,25,,0.044,,Comb.,Comb.,313388,,6019,,Mark,2000,,2,Y,1484983.0,1383732.0,0.125,,Primary Business not Hi-Tech,6019,,,2002-12-13,2002-12-13,2000-12-19,2000-12-19,,,,,,,,
1070312001,Federal Home Loan Banks,2000-12-01,,No,15,,,,Federal credit agency,6.500,100,,Non-callable un,0.5,313388,US,3133MCLT0,,,,,,,,,,6.500% Bonds due '02,,,,,,,,,,,,1.250,0.125,,,,Fedl Credit Agcy,,313388,,,,US3133MCLT08,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-06-20,,Market,14964,No,,,15,15,,,2002-12-20,,,,,,1,0.1,,,Bonds,,,,14964,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,15,,0.019,,Comb.,Comb.,313388,,6019,,Mark,2000,,0.5,Y,1484988.0,1383737.0,,,Primary Business not Hi-Tech,6019,,,2001-06-20,2001-06-20,2000-12-20,2000-12-20,,,,,,,,
1070315001,Federal Home Loan Banks,2000-12-01,,No,108,,,82,Federal credit agency,6.375,,,Non-callable to,3,313388,US,,,,,,,,,,,6.375% Bonds due '03,,,,,,,,,,,,,,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,,,,United States,M,,100.000,14950,No,,,108,108,,,2003-11-14,,,,,,,,,,Bonds,,,,14950,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,108,,,,,,313388,,6019,,6.37,2000,,,Y,1484990.0,1383739.0,,,Primary Business not Hi-Tech,6019,,,,,,,,,,,,,,
1070317001,Federal Home Loan Banks,2000-12-01,,No,25,,,,Federal credit agency,6.375,,,Non-callable to,1,313388,US,3133MCLB9,,,,,,,,,,6.375% Bonds due '01,,,,,,,,,,,,Market,Market,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,Comp.,Comp.,U.S. Public,,,,United States,M,,Market,14949,No,,,25.022,63.211,,,2001-12-05,,,,,,,,,,Bonds,,,,14949,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,63.155,,,,Comp.,Comp.,313388,,6019,,Mark,2000,,,Y,1485481.0,1384196.0,,,Primary Business not Hi-Tech,6019,,,,,2000-12-15,2000-12-15,,,,,,,,
