MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1189833006,AXA SA,2001-06-01,,,847.9,,,91,"Pvd ins,finl svcs",6.000,,,Non-callable to,12.2,054536,EUR,,,,,,,,,,,6.000% Fxd/Straight Bd due '13,MIDI,,Euro P.P.M,AXA,,,,2002-06-18,,,-730,2.968,0.35,,,,Insurance,,054536,,,,,,,,,,,,LUXBG,LUXBG,,,A1,,,,Euro Public,,,,France,M,,99.916,15144,No,,,847.188,847.188,,,2013-06-18,,,,,,1.272,0.15,,,Fxd/Straight Bd,7088429,,,15144,,,,,,,Life insurance,6311,,,None,,,,,,,Foreign,AXA,,847.9,,2.968,,,,054536,7088429,6311,,6.01,2001,,,Y,937959.0,937958.0,,,Primary Business not Hi-Tech,6311/6321/6331/6351,,,,,,,,,,,,,,
1189839105,The Chugoku Elec Power Co Inc,2001-06-01,,,251.61,,,9,Elec utility,1.390,,,Non-callable to,10.1,171271,Y,,,,,,,,,,,1.390% Bonds due '11,,,Tokyo 1,9504,,,,2001-12-25,,,-3167,0.03,0.355,,,,Electric Service,2001-12-25,171271,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.050,Japanese Public,,,,Japan,M,,100.000,15151,No,,,251.61,251.61,,,2011-06-24,,,,,,0.021,0.255,,,Bonds,6195900,,,15151,,,,,,,Electric services,4911,,,None,,,,,,,Foreign,9504,,251.61,,0.893,,0.00,0.050,171271,6195900,4911,,1.39,2001,,,Y,1014586.0,998116.0,,,Data Commun(Exclude networking|Other Computer Systems,4911/4924/4961/4931/4899/7375 /4813/7373/8711/6531/7699,2025-12-01,2025-06-01,,,2001-06-01,2001-06-01,,,,,,,,
1189840105,Kyushu Electric Power Co Inc,2001-06-01,,,125.805,,,8,Electric utility,0.300,,,Non-callable to,3,501588,Y,,,,,,,,,,,0.300% Bonds due '04,,,Tokyo 1,9508,,,,2001-12-25,,,-3167,0.033,0.39,,,,Electric Service,2001-12-25,501588,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.002,0.030,Japanese Public,,,,Japan,M,,100.000,15151,No,,,125.805,125.805,,,2004-06-25,,,,,,0.026,0.31,,,Bonds,6499806,,,15151,,,,,,,Electric services,4911,,,None,,,,,,,Foreign,9508,,125.805,,0.491,,0.00,0.050,501588,6499806,4911,,0.30,2001,,,Y,1014587.0,998117.0,,,Primary Business not Hi-Tech|Telephone Interconnect Equip,4911/4939/1731/3669/6531/8711 /4813/8361/4924/4953/5063/8051,2025-12-01,2025-06-01,,,2001-06-22,2001-06-04,,,,,,,,
1189841105,Hokkaido Electric Power Co Inc,2001-06-01,,,83.87,,,8,Electric utility company,0.300,,,Non-callable to,3,43470N,Y,,,,,,,,,,,0.300% Bonds due '04,,,Tokyo 1,9509,,,,2001-12-25,,,-3167,0.033,0.39,,,,Electric Service,2001-12-25,43470N,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.050,Japanese Public,,,,Japan,M,,100.000,15151,No,,,83.87,83.87,,,2004-06-25,,,,,,0.024,0.29,,,Bonds,6431325,,,15151,,,,,,,Electric services,4911,,,None,,,,,,,Foreign,9509,,83.87,,0.327,,0.00,0.050,43470N,6431325,4911,,0.30,2001,,,Y,1014588.0,998118.0,,,Primary Business not Hi-Tech,4911/4931/1731/1623/3825/7349 /8711/1542/7997/7389,2025-12-01,2025-06-01,,,2001-06-22,2001-06-04,,,,,,,,
1189842105,Tohoku Electric Power Co Inc,2001-06-01,,,167.74,,,8,Electric utility company,0.300,,,Non-callable to,3,889060,Y,,,,,,,,,,,0.300% Bonds due '04,,,Tokyo 1,9506,,,,2001-12-25,,,-3167,0.033,0.390,,,,Electric Service,2001-12-25,889060,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.050,Japanese Public,,,,Japan,M,,100.000,15151,No,,,167.74,167.74,,,2004-06-25,,,,,,0.024,0.29,,,Bonds,6895266,,,15151,,,,,,,Electric services,4911,,,None,,,,,,,Foreign,9506,,167.74,,0.654,,0.00,0.050,889060,6895266,4911,,0.30,2001,,,Y,1014589.0,998119.0,,,Primary Business not Hi-Tech|Communication/Network Software,4911/5063/4961/7373/5172/1623 /4923/6512/4931/4924/1629/4812,2025-12-01,2025-06-01,,,2001-06-22,2001-06-04,,,,,,,,
1189844105,SUMITOMO CHEMICAL CO LTD,2001-06-01,,,83.87,,,14,"Mnfr,whl chemicals",1.440,,,Non-callable to,10.1,865610,Y,,,,,,,,,,,1.440% Bonds due '11,,,Tokyo 1,4005,,,,2001-12-15,,,-16902,0.038,0.450,,,,Manufacturing,2001-12-15,865610,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.050,Japanese Public,,,,Japan,M,,100.000,15141,No,,,83.87,83.87,,,2011-06-15,,,,,,0.029,0.35,,,Bonds,6858560,,,15141,,,,,,,"Industrial inorganic chemicals, nec",2819,,,None,,,,,,,Foreign,4005,,83.87,,0.377,,0.00,0.050,865610,6858560,2819,,1.44,2001,,,Y,1014590.0,998120.0,,,Primary Business not Hi-Tech,2819/2869/2824/3354/2999/2821 /2822/2879/2835/2899/5169/4911 /4731/4225,2015-12-01,2015-06-01,,,2001-06-01,2001-06-01,,,,,,,,
1189845105,Sapporo Breweries Ltd,2001-06-01,,,83.87,,,37,"Prodn,whl beer,whiskey",0.860,,,Non-callable to,5.1,803078,Y,,,,,,,,,,,0.860% Bonds due '06,,,Sapporo,2501,,,,2001-12-13,,,,0.034,0.400,,,,Manufacturing,2001-12-13,803078,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.050,Japanese Public,,,,Japan,M,,100.000,15139,No,,,83.87,83.87,,,2006-06-13,,,,,,0.025,0.3,,,Bonds,6776907,,,15139,,,,,,,Malt beverages,2082,803078,,None,,,,,,,Foreign,2501,,83.87,,0.335,,0.00,0.050,803078,6776907,2082,,0.86,2001,,,Y,1014591.0,998121.0,,,Primary Business not Hi-Tech,2082/2084,2013-12-01,2013-06-01,,,2001-06-01,2001-06-01,,,,,,,,
1189846105,Sapporo Breweries Ltd,2001-06-01,,,83.87,,,47,"Prodn,whl beer,whiskey",1.310,,,Non-callable to,7.1,803078,Y,,,,,,,,,,,1.310% Bonds due '08,,,Sapporo,2501,,,,2001-12-13,,,,0.034,0.400,,,,Manufacturing,2001-12-13,803078,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.050,Japanese Public,,,,Japan,M,,100.000,15139,No,,,83.87,83.87,,,2008-06-13,,,,,,0.025,0.3,,,Bonds,6776907,,,15139,,,,,,,Malt beverages,2082,803078,,None,,,,,,,Foreign,2501,,83.87,,0.335,,0.00,0.050,803078,6776907,2082,,1.31,2001,,,Y,1014592.0,998122.0,,,Primary Business not Hi-Tech,2082/2084,2013-12-01,2013-06-01,,,2001-06-01,2001-06-01,,,,,,,,
1189854015,Legg Mason Wood Walker Inc,2001-06-01,,,453.825,,,,Pvd securities bkrg svcs,Zero,100,,Non-callable un,5,52490A,US,52490AAE5,2001-06-01,,57,25,,,,,,Zero Cpn COCO LYON due '31,,,,LM,,,,,,,,,,,,,Investment Bank,,524901,,,,,,,,,,,,PORTA,PORTA,,,Baa1,,,,U.S. Private,,,,United States,2006-06-06,,44.070,15132,No,,,250.002,250.002,,26089,2031-06-06,,,,,No,,,,,COCO LYON,,,,15132,,,,,,,"Security brokers, dealers, and flotation companies",6211,,,,,,,,,,North Carolina,,,453.825,,,,,,524901,2350684,6282,,,2001,,,Y,,1044407.0,,,Primary Business not Hi-Tech,6211,,,,,,,,,,,,,,
1189914001,Citic Pacific Finance 2001,2001-06-01,,No,100,,,,Special purpose finance co,7.625,,,Non-callable to,10.1,17316X,US,125591AA5,,,,,,,,,,7.625% Gr Global Bonds due '11,,,,,,,,,,,,Market,Market,17304K,,,Mtg Securities,,17304K,,,,,,,,,,,,LUXBG,LUXBG,,,Baa2,,,,U.S. Public,,,,Hong Kong,M,,Market,15134,No,,,99.394,99.394,,,2011-06-01,,,,,,,,,,Gr Global Bonds,,,,15134,,,,,,,Special purpose finance company,619B,,,None,,,,,,,Foreign,,,100,,,,,,16939I,,6799,,Mark,2001,,,Y,958075.0,958074.0,,,Primary Business not Hi-Tech,619B,,,,,2001-06-01,2001-06-01,,,,,,,,
1189918001,Federal Home Loan Banks,2001-06-01,,No,30,,,107,Federal credit agency,5.400,100,,Non-callable un,0.5,313388,US,3133MFJX7,,,,,,,,,,5.400% Bonds due '04,,,,,,,,,,,,1.500,0.150,,,,Fedl Credit Agcy,,313388,,,,US3133MFJX78,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-12-17,,Market,15153,No,,,30,30,,,2004-12-27,,,,,,1.25,0.125,,,Bonds,,,,15153,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,30,,0.045,,Comb.,Comb.,313388,,6019,,Mark,2001,,0.5,Y,1492755.0,1391076.0,,,Primary Business not Hi-Tech,6019,,,2001-12-17,2001-12-17,2001-06-27,2001-06-27,,,,,,,,
1189935001,Federal Home Loan Banks,2001-06-01,,No,15,,,101,Federal credit agency,5.340,100,,Non-callable un,1,313388,US,3133MFJV1,,,,,,,,,,5.340% Bonds due '04,,,,,,,,,,,,1.500,0.150,,,,Fedl Credit Agcy,,313388,,,,US3133MFJV13,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2002-06-21,,Market,15147,No,,,15,15,,,2004-12-21,,,,,,1.25,0.125,,,Bonds,,,,15147,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,15,,0.023,,Comb.,Comb.,313388,,6019,,Mark,2001,,1,Y,1492759.0,1391080.0,,,Primary Business not Hi-Tech,6019,,,2002-06-21,2002-06-21,2001-06-21,2001-06-21,,,,,,,,
1189952001,Federal Home Loan Banks,2001-06-01,,No,23,,,-18,Federal credit agency,4.000,,,Non-callable to,1,313388,US,3133MFK49,,,,,,,,,,4.000% Bonds due '02,,,,,,,,,,,,Market,Market,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,Comp.,Comp.,U.S. Public,,,,United States,M,,Market,15132,No,,,22.994,22.994,,,2002-06-06,,,,,,,,,,Bonds,,,,15132,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,23,,,,Comp.,Comp.,313388,,6019,,Mark,2001,,,Y,1492760.0,1391081.0,,,Primary Business not Hi-Tech,6019,,,,,2001-06-22,2001-06-22,,,,,,,,
1189960001,Federal Home Loan Banks,2001-06-01,,No,25,,,57,Federal credit agency,4.750,100,,Non-callable un,0.3,313388,US,3133MFJT6,,,,,,,,,,4.750% Bonds due '03,,,,,,,,,,,,1.250,0.125,,,,Fedl Credit Agcy,,313388,,,,US3133MFJT66,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-09-27,,Market,15153,No,,,25,25,,,2003-06-27,,,,,,1,0.1,,,Bonds,,,,15153,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,25,,0.031,,Comb.,Comb.,313388,,6019,,Mark,2001,,0.3,Y,1492761.0,1391082.0,,,Primary Business not Hi-Tech,6019,,,2001-09-27,2001-09-27,2001-06-28,2001-06-28,,,,,,,,
1189961001,Federal Home Loan Banks,2001-06-01,,No,16,,,54,Federal credit agency,4.875,,,Non-callable to,3,313388,US,3133MEWX5,,,,,,,,,,4.875% Bonds due '04,,,,,,,,,,,,Market,Market,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,Comp.,Comp.,U.S. Public,,,,United States,M,,Market,15132,No,,,15.951,15.951,,,2004-05-14,,,,,,,,,,Bonds,,,,15132,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,16,,,,Comp.,Comp.,313388,,6019,,Mark,2001,,,Y,1492762.0,1391083.0,,,Primary Business not Hi-Tech,6019,,,,,2001-06-28,2001-06-28,,,,,,,,
1189965001,Federal Home Loan Banks,2001-06-01,,No,12.5,,,60,Federal credit agency,5.750,,,Non-callable to,7,313388,US,3133MEUC3,,,,,,,,,,5.750% Bonds due '08,,,,,,,,,,,,Market,Market,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,Comp.,Comp.,U.S. Public,,,,United States,M,,Market,15132,No,,,12.42,12.42,,,2008-05-15,,,,,,,,,,Bonds,,,,15132,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,12.5,,,,Comp.,Comp.,313388,,6019,,Mark,2001,,,Y,1492763.0,1391084.0,,,Primary Business not Hi-Tech,6019,,,,,2001-06-28,2001-06-28,,,,,,,,
