MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1000874008,JP Morgan CMFC 2000-C9,2000-01-14,,No,38.683,9.7,,,mortgage banker,Varies,,,Non-callable to,33.2,61693K,US,,,,,,,,,,116,Comm Mtg PT Crt due '32,,,,CMB,3000,1999-09-20,,,,,,Market,,,,,Mortgage Bank,,61688Z,,,,,,,,,,,,OTC,OTC,,,A2,,,,U.S. Public,Fin. Service,Pass-Through,,United States,M,,Market,14634,No,,,39.65,751.269,,,2032-10-15,,,,,,,,,,Comm Mtg PT Crt,,,,14634,,,,,,,Mortgage bankers and loan correspondents,6162,61693K,,,,,,,,,New York,,,732.945,,,,,,16161A,2190385,6021,,Mark,2000,,,N,1204777.0,1124776.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2000-04-27,2000-04-27,,,,,,,Comm. Mtg,
1000878008,JP Morgan CMFC 2000-C9,2000-01-14,,No,10.179,9.7,,,mortgage banker,Varies,,,Non-callable to,33.2,61693K,US,,,,,,,,,,116,Comm Mtg PT Crt due '32,,,,CMB,3000,1999-09-20,,,,,,Market,,,,,Mortgage Bank,,61688Z,,,,,,,,,,,,OTC,OTC,,,A3,,,,U.S. Public,Fin. Service,Pass-Through,,United States,M,,Market,14634,No,,,10.433,751.269,,,2032-10-15,,,,,,,,,,Comm Mtg PT Crt,,,,14634,,,,,,,Mortgage bankers and loan correspondents,6162,61693K,,,,,,,,,New York,,,732.945,,,,,,16161A,2190385,6021,,Mark,2000,,,N,1204778.0,1124776.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2000-04-27,2000-04-27,,,,,,,Comm. Mtg,
1000879008,JP Morgan CMFC 2000-C9,2000-01-14,,No,28.503,9.8,,,mortgage banker,Varies,,,Non-callable to,33.2,61693K,US,,,,,,,,,,116,Comm Mtg PT Crt due '32,,,,CMB,3000,1999-09-20,,,,,,Market,,,,,Mortgage Bank,,61688Z,,,,,,,,,,,,OTC,OTC,,,Baa2,,,,U.S. Public,Fin. Service,Pass-Through,,United States,M,,Market,14634,No,,,29.216,751.269,,,2032-10-15,,,,,,,,,,Comm Mtg PT Crt,,,,14634,,,,,,,Mortgage bankers and loan correspondents,6162,61693K,,,,,,,,,New York,,,732.945,,,,,,16161A,2190385,6021,,Mark,2000,,,N,1204779.0,1124776.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2000-04-27,2000-04-27,,,,,,,Comm. Mtg,
1000880008,JP Morgan CMFC 2000-C9,2000-01-14,,No,14.251,9.8,,,mortgage banker,Varies,,,Non-callable to,33.2,61693K,US,,,,,,,,,,116,Comm Mtg PT Crt due '32,,,,CMB,3000,1999-09-20,,,,,,Market,,,,,Mortgage Bank,,61688Z,,,,,,,,,,,,OTC,OTC,,,Baa3,,,,U.S. Public,Fin. Service,Pass-Through,,United States,M,,Market,14634,No,,,14.607,751.269,,,2032-10-15,,,,,,,,,,Comm Mtg PT Crt,,,,14634,,,,,,,Mortgage bankers and loan correspondents,6162,61693K,,,,,,,,,New York,,,732.945,,,,,,16161A,2190385,6021,,Mark,2000,,,N,1204780.0,1124776.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2000-04-27,2000-04-27,,,,,,,Comm. Mtg,
1001340004,Dreyfus Strategic Municipals,2000-01-27,,No,57,,,,Closed-end investment fund,,,,Special Call,,261932,US,261932107,,,,,,,,,174,"2,280.0 Auction Pfd Shs",LEO,,New York,LEO,285,1999-08-06,,,,,,250.0,1.000,,25000,,Investment Fund,,261932,,,,US2619321076,,,,,1999-08-06,25000,2000-01-27,NONE,NONE,,,NR,25000,Comb.,Comb.,U.S. Public,,,,United States,,,"25,000.000",14640,Yes,,,57,285,,,,,100,,,,150,0.6,75240,,Auction Pfd Shs,,,,14640,2280,,,,,11400,"Investment offices, nec",6726,261932,,None,,,,,,,New York,LEO,11400,285,,0.57,,Comb.,Comb.,261932,,6726,,Auct,2000,,,N,1113850.0,1110632.0,0.4,,Primary Business not Hi-Tech,6726,,,,,2000-04-28,2000-04-28,,,,,,,,
1001353004,Dreyfus Strategic Municipals,2000-01-27,,No,57,,,,Closed-end investment fund,,,,Special Call,,261932,US,261932107,,,,,,,,,174,"2,280.0 Auction Pfd Shs",LEO,,New York,LEO,285,1999-08-06,,,,,,250.0,1.000,,25000,,Investment Fund,,261932,,,,US2619321076,,,,,1999-08-06,25000,2000-01-27,NONE,NONE,,,NR,25000,Comb.,Comb.,U.S. Public,,,,United States,,,"25,000.000",14640,Yes,,,57,285,,,,,100,,,,150,0.6,75240,,Auction Pfd Shs,,,,14640,2280,,,,,11400,"Investment offices, nec",6726,261932,,None,,,,,,,New York,LEO,11400,285,,0.57,,Comb.,Comb.,261932,,6726,,Auct,2000,,,N,1113851.0,1110632.0,0.4,,Primary Business not Hi-Tech,6726,,,,,2000-04-28,2000-04-28,,,,,,,,
1001370004,Dreyfus Strategic Municipals,2000-01-27,,No,57,,,,Closed-end investment fund,,,,Special Call,,261932,US,261932107,,,,,,,,,174,"2,280.0 Auction Pfd Shs",LEO,,New York,LEO,285,1999-08-06,,,,,,250.0,1.000,,25000,,Investment Fund,,261932,,,,US2619321076,,,,,1999-08-06,25000,2000-01-27,NONE,NONE,,,NR,25000,Comb.,Comb.,U.S. Public,,,,United States,,,"25,000.000",14640,Yes,,,57,285,,,,,100,,,,150,0.6,75240,,Auction Pfd Shs,,,,14640,2280,,,,,11400,"Investment offices, nec",6726,261932,,None,,,,,,,New York,LEO,11400,285,,0.57,,Comb.,Comb.,261932,,6726,,Auct,2000,,,N,1113852.0,1110632.0,0.4,,Primary Business not Hi-Tech,6726,,,,,2000-04-28,2000-04-28,,,,,,,,
1001387004,Dreyfus Strategic Municipals,2000-01-27,2000-01-26,Yes,57,,,,Closed-end investment fund,,,,Special Call,,261932,US,261932107,,,,,,,,,174,"2,280.0 Auction Pfd Shs",LEO,,New York,LEO,285,1999-08-06,,,,,,250.0,1.000,,25000,,Investment Fund,,261932,,,,US2619321076,,,,,1999-08-06,25000,2000-01-27,NONE,NONE,,,NR,25000,Comb.,Comb.,U.S. Public,,,,United States,,,"25,000.000",14640,Yes,,,57,285,,,,,100,,,,150,0.6,75240,,Auction Pfd Shs,,,,14640,2280,,,,,11400,"Investment offices, nec",6726,261932,,None,,,,,,,New York,LEO,11400,285,,0.57,,Comb.,Comb.,261932,,6726,,Auct,2000,,,N,1113853.0,1110632.0,0.4,,Primary Business not Hi-Tech,6726,,,,,2000-04-28,2000-04-28,,,,,,,,
1003630001,Freddie Mac,2000-01-12,,No,404,,,204,Mtg sec fin co,Zero,19.72,-80.28,Non-callable un,1,313400,US,312902FR8,,,,,,,,,,Zero Cpn Zero Cpn MTNs due '20,FMCC,,OTC,FNM,,,,,,,,,,,,,Fedl Credit Agcy,,313400,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,,,,United States,2001-01-24,,18.105,14633,No,,,73.144,73.144,,,2020-01-24,,,,,,,,,,Zero Cpn MTNs,2334150,,,14633,,,,,,,Federal and federally-sponsored credit agencies,6111,313400,,None,,,,,,,Virginia,FNM,,404,,,,,,313400,2334150,6111,,8.72,2000,,1,Y,1479090.0,1378238.0,,,Primary Business not Hi-Tech,6111,,,2019-07-24,2001-01-24,,,,,,,,,,
1004524095,SP Group A/S,2000-01-14,,,0.204,,,,All Other Plastics Product Manufacturing,,,,,,84928K,DKR,,,,,,,,,,,"14,286.0 Ord/Common Shs.",SPG,,OMX Copen,SPG,,2000-01-01,,,,,4383,,,,,,Manufacturing,,84928K,No,,,,,,,,2000-01-01,,2000-01-14,COPEN,COPEN,,,,,,,Denmark Public,,,25.4,Denmark,,,105.000,14629,,,14286,0.204,0.204,,,,,,,,,,,,,Ord/Common Shs.,BG44ZS2,Yes,Yes,14629,14286,,,,No,,"Plastics products, nec",3089,,,,,,,,,,Foreign,SPG,14286,0.204,,,,,,84928K,BG44ZS2,3089,,0,2000,,,Y,837752.0,837751.0,,,Primary Business not Hi-Tech,3089/2821/2851/5085,,,,,,,,,,,,,,
1005571008,PNC Mortgage Sec Corp 2000-1,2000-01-28,,No,4.984,11.3,,,Mortgage securities finance co,7.464,,,Clean up Call,,69462H,US,,,,,,,,,,338,7.464% Comm Mtg PT Crt due '30,,,,PNC,10000,1999-02-24,,,,,,Market,,,,,Credit Inst.,,69348L,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,,Market,14665,No,,,4.984,408.551,,,2030-02-25,,,,,,,,,,Comm Mtg PT Crt,,,,14665,,,,,,,Personal credit institutions,6141,69462H,,,,,,,,,Illinois,,,408.551,,,,,,693475,BGHKHS1,6021,,Mark,2000,,,N,1204941.0,1124922.0,,,Primary Business not Hi-Tech,6141/619B,,,,,2000-05-12,2000-05-12,,,,,,,Comm. Mtg,
1005607008,PNC Mortgage Sec Corp 2000-1,2000-01-28,,No,2.596,11.3,,,Mortgage securities finance co,7.464,,,Non-callable to,30.4,69462H,US,,,,,,,,,,338,7.464% Comm Mtg PT Crt due '30,,,,PNC,10000,1999-02-24,,,,,,Market,,,,,Credit Inst.,,69348L,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,M,,Market,14665,No,,,2.596,408.551,,,2030-02-25,,,,,,,,,,Comm Mtg PT Crt,,,,14665,,,,,,,Personal credit institutions,6141,69462H,,,,,,,,,Illinois,,,408.551,,,,,,693475,BGHKHS1,6021,,Mark,2000,,,N,1204945.0,1124922.0,,,Primary Business not Hi-Tech,6141/619B,,,,,2000-05-12,2000-05-12,,,,,,,Comm. Mtg,
1005612008,PNC Mortgage Sec Corp 2000-1,2000-01-28,,No,1.246,11.3,,,Mortgage securities finance co,7.464,,,Non-callable to,30.4,69462H,US,,,,,,,,,,338,7.464% Comm Mtg PT Crt due '30,,,,PNC,10000,1999-02-24,,,,,,Market,,,,,Credit Inst.,,69348L,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,M,,Market,14665,No,,,1.246,408.551,,,2030-02-25,,,,,,,,,,Comm Mtg PT Crt,,,,14665,,,,,,,Personal credit institutions,6141,69462H,,,,,,,,,Illinois,,,408.551,,,,,,693475,BGHKHS1,6021,,Mark,2000,,,N,1204948.0,1124922.0,,,Primary Business not Hi-Tech,6141/619B,,,,,2000-05-12,2000-05-12,,,,,,,Comm. Mtg,
1005805081,ArsCap SA,2000-01-04,,,3,,,,investors,11.000,,,Non-callable to,4.6,04294J,US,,,,,,,,,,,11.000% Negotiable Obl due '05,,,,,3,,,,,,14088,,,,,,Other Finance,,04294J,,,,,,,,,,,,BUEN,BUEN,,,NR,,,,Argentina Public,,,,Argentina,M,,100.000,,No,,,3,3,,,2005-01-04,,,,,,,,,,Negotiable Obl,,,,,,,,,,,"Investors, nec",6799,,,None,,,,,,,Foreign,,,3,,,,,,04294J,,6799,,11.0,2000,,,Y,1537176.0,1525630.0,,,Primary Business not Hi-Tech,6799,,,,,,,,,,,,,,
1006636081,Papeles Venezolanos CA,2000-01-24,,,9.168,,,,Mnfr paper products,Serial,,,Non-callable to,1,69882Z,BO,,,,,,,,,,,16.500% CP due '01,,,Caracas,,9.2,,,,,,-2525,,Market,,,,Manufacturing,,69882Z,,,,,,,,,,,,CARAC,CARAC,,,NR,,,,Venezuela Public,,,,Venezuela,M,,Market,,No,,,9.168,9.168,,,2001-01-24,,,,,,,,,,CP,,,,,,,,,,,"Coated and laminated paper, nec",2672,,,None,,,,,,,Foreign,,,9.168,,,,,,69882Z,,2672,,Seri,2000,,,Y,1537180.0,1525634.0,,,Primary Business not Hi-Tech,2672/2671/2676,,,,,,,,,,,,,,
1006639081,Superenvases Envalic CA,2000-01-24,,,9.168,,,,"Whl,mnfr metals,metal prods",Serial,,,Non-callable to,1,86779Z,BO,,,,,,,,,,,16.250% CP due '01,,,Caracas,AA,9.2,,,,,,,,Market,,,,Manufacturing,,013817,,,,,,,,,,,,CARAC,CARAC,,,NR,,,,Venezuela Public,,,,Venezuela,M,,Market,,No,,,9.168,9.168,,,2001-01-24,,,,,,,,,,CP,,,,,,,,,,,"Steel works, blast furnaces, and rolling mills",3312,,,None,,,,,,,Foreign,,,9.168,,,,,,013817,BKLJ8V2,3356,,Seri,2000,,,Y,1537179.0,1525633.0,,,Primary Business not Hi-Tech,3312/3399,,,,,,,,,,,,,,
1007240096,BFG Hypothekenbank(BFG Bank),2000-01-31,,,121.263,,,,Bank,2.750,,,Non-callable to,1.8,05556R,EUR,,,,,,,,,,,2.750% Fxd/Straight Bd due '01,,,,SEB A,,,,2000-11-20,,,,1.213,0.125,,,,Commercial Bank,,06222Q,,,,,,,,,,,,FRANK,FRANK,,,Aaa,,,,Germany Public,,,,Germany,M,,97.075,14647,No,,,117.716,117.716,,,2001-11-20,,,,,,,,,,Fxd/Straight Bd,,,,14647,,,,,,,Banks,6000,,,None,,,,,,,Foreign,,,121.263,,0.152,,,,W25381,4813345,6000,,4.47,2000,,,Y,838561.0,838560.0,,,Primary Business not Hi-Tech,6000,,,,,,,,,,,,,,
1007968100,Horizon.com Ltd,2000-01-26,,,15.529,,,,Pvd computer related svcs,,,,,,44049N,SG,,,,,,,,,,,"14,000,000.0 Ord/Common Shs.",HOCO,,Singapore,,,2000-01-26,,,,,,,,,,,Pers/Bus/Rep Svc,,44049N,Yes,,,,,,,,2000-01-26,,2000-01-26,SINGP,SINGP,,,,,,,Singapore Public,,,,Singapore,,,1.880,14635,,0.011,14000000,15.529,15.529,,,,,,,,,,,,,Ord/Common Shs.,B9YHNY4,Yes,Yes,14635,14000000,,,,No,,"Computer related services,nec",7379,,,,,,,,,,Foreign,,14000000,15.529,,,,,,44049N,B9YHNY4,7379,,0,2000,,,Y,822599.0,822598.0,,,Computer Consulting Services|Other Computer Related Svcs|Internet Services & Software,7379,,,,,2000-01-26,2000-01-26,,,,,,,,
